team_id,manager_id,manager_name,team,season,week,player_name,player_id,team,position,set_pos,points
131379,1022565,kevowest,skinny bitches,20,4,Luke Kennard,1550,skinny bitches,SG/SF,SG/SF,60.5
131379,1022565,kevowest,skinny bitches,20,4,Malcolm Brogdon,1411,skinny bitches,G,PG,50
131379,1022565,kevowest,skinny bitches,20,4,Miles Bridges,1710,skinny bitches,F,PF,52.5
131379,1022565,kevowest,skinny bitches,20,4,Pascal Siakam,1421,skinny bitches,PF/C,C,68.2
131379,1022565,kevowest,skinny bitches,20,4,RJ Barrett,1850,skinny bitches,G/SF,SF,66.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Dejounte Murray,1443,CaptainStrikersMob,PG,BN,62.2
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Devin Booker,1309,CaptainStrikersMob,G,PG,60.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Fred VanVleet,1476,CaptainStrikersMob,G,ANY,56.7
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Giannis Antetokounmpo,1049,CaptainStrikersMob,F,SF,102
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Hassan Whiteside,675,CaptainStrikersMob,C,BN,50.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Justise Winslow,1259,CaptainStrikersMob,PG/F,ANY,59.3
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Kevin Love,285,CaptainStrikersMob,PF/C,PF,68
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Lonzo Ball,1565,CaptainStrikersMob,PG,G,52.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Patrick Beverley,43,CaptainStrikersMob,G,SG/SF,32.3
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Steven Adams,1024,CaptainStrikersMob,C,C,30
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Tim Hardaway,1052,CaptainStrikersMob,SG/SF,SG,14.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Tristan Thompson,757,CaptainStrikersMob,C,PF/C,65.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,1,Victor Oladipo,1059,CaptainStrikersMob,G,BN,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Dejounte Murray,1443,CaptainStrikersMob,PG,ANY,44.2
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Devin Booker,1309,CaptainStrikersMob,G,SG,51.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Frank Kaminsky,1286,CaptainStrikersMob,PF/C,BN,23.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Fred VanVleet,1476,CaptainStrikersMob,G,ANY,44.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Giannis Antetokounmpo,1049,CaptainStrikersMob,F,SF,80.6
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Hassan Whiteside,675,CaptainStrikersMob,C,C,36.2
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Justise Winslow,1259,CaptainStrikersMob,PG/F,PG,16
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Kevin Love,285,CaptainStrikersMob,PF/C,PF,70.9
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Lonzo Ball,1565,CaptainStrikersMob,PG,G,44.7
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Patrick Beverley,43,CaptainStrikersMob,G,SG/SF,25.4
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Steven Adams,1024,CaptainStrikersMob,C,BN,32
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Tristan Thompson,757,CaptainStrikersMob,C,PF/C,56.6
131635,1022568,Captain_Striker,CaptainStrikersMob,20,2,Victor Oladipo,1059,CaptainStrikersMob,G,BN,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Dejounte Murray,1443,CaptainStrikersMob,PG,ANY,32.7
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Devin Booker,1309,CaptainStrikersMob,G,SG,67
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Frank Kaminsky,1286,CaptainStrikersMob,PF/C,BN,13.2
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Fred VanVleet,1476,CaptainStrikersMob,G,SG/SF,58.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Giannis Antetokounmpo,1049,CaptainStrikersMob,F,SF,97
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Hassan Whiteside,675,CaptainStrikersMob,C,C,63.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Jabari Parker,1177,CaptainStrikersMob,F,BN,60
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Justise Winslow,1259,CaptainStrikersMob,PG/F,PG,23
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Kevin Love,285,CaptainStrikersMob,PF/C,PF,47.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Lonzo Ball,1565,CaptainStrikersMob,PG,G,28
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Patrick Beverley,43,CaptainStrikersMob,G,BN,46.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Steven Adams,1024,CaptainStrikersMob,C,ANY,40
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Tristan Thompson,757,CaptainStrikersMob,C,PF/C,59.3
131635,1022568,Captain_Striker,CaptainStrikersMob,20,3,Victor Oladipo,1059,CaptainStrikersMob,G,BN,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Dejounte Murray,1443,CaptainStrikersMob,PG,ANY,23.2
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Devin Booker,1309,CaptainStrikersMob,G,SG,50
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Fred VanVleet,1476,CaptainStrikersMob,G,SG/SF,62.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Giannis Antetokounmpo,1049,CaptainStrikersMob,F,SF,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Hassan Whiteside,675,CaptainStrikersMob,C,C,40.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Jabari Parker,1177,CaptainStrikersMob,F,ANY,52
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Justise Winslow,1259,CaptainStrikersMob,PG/F,BN,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Kevin Love,285,CaptainStrikersMob,PF/C,PF,43
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Lonzo Ball,1565,CaptainStrikersMob,PG,G,0
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Patrick Beverley,43,CaptainStrikersMob,G,PG,20.8
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Steven Adams,1024,CaptainStrikersMob,C,BN,27.5
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Tristan Thompson,757,CaptainStrikersMob,C,PF/C,54
131635,1022568,Captain_Striker,CaptainStrikersMob,20,4,Victor Oladipo,1059,CaptainStrikersMob,G,BN,0
